resource_id,resource_volume,topic_name,topic_type,topic_volume,document_mapped_probability
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,scheme,Relevant,435.79583740234375,0.00015105540651708365
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,converge,Marker,494.2204895019531,8.009767353850594e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,count,Marker,503.5558776855469,7.265676366104468e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,play,Marker,449.36627197265625,7.218604304865664e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,score,Generic,456.29754638671875,0.00013631201236577066
A_Course_in_Machine_Learning_ciml-v0_99-ch08-bias-and-fairness.txt,356.84423828125,table,Generic,419.91754150390625,0.00011284852951422209
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,scheme,Relevant,435.79583740234375,0.00016086917975843717
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,converge,Marker,494.2204895019531,8.530146215747179e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,count,Marker,503.5558776855469,7.737713097169416e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,play,Marker,449.36627197265625,7.687582856513852e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,score,Generic,456.29754638671875,0.00014516793623023
A_Course_in_Machine_Learning_ciml-v0_99-ch09-probabilistic-modeling.txt,456.8680419921875,table,Generic,419.91754150390625,0.00012018007695636887
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,scheme,Relevant,435.79583740234375,0.0002910060804267335
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,converge,Marker,494.2204895019531,0.00015430702260302463
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,count,Marker,503.5558776855469,0.00013997221613581173
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,play,Marker,449.36627197265625,0.0001390653796077751
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,score,Generic,456.29754638671875,0.00026260314243805054
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,450.63726806640625,table,Generic,419.91754150390625,0.00021740107827348978
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,scheme,Relevant,435.79583740234375,0.00014310404346784192
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,converge,Marker,494.2204895019531,7.588143463392708e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,count,Marker,503.5558776855469,6.883220471825317e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,play,Marker,449.36627197265625,6.838626223575905e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,score,Generic,456.29754638671875,0.00012913672269369665
A_Course_in_Machine_Learning_ciml-v0_99-ch11-kernel-methods.txt,417.9395446777344,table,Generic,419.91754150390625,0.0001069083275153008
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,scheme,Relevant,435.79583740234375,0.0001751041352794935
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,converge,Marker,494.2204895019531,9.284959860919007e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,count,Marker,503.5558776855469,8.42240610013181e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,play,Marker,449.36627197265625,8.367839946102018e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,score,Generic,456.29754638671875,0.00015801352367229867
A_Course_in_Machine_Learning_ciml-v0_99-ch12-learning-theory.txt,437.862548828125,table,Generic,419.91754150390625,0.00013081454436995258
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,scheme,Relevant,435.79583740234375,0.00016039047713313975
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,converge,Marker,494.2204895019531,8.504762836570504e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,count,Marker,503.5558776855469,7.714687781947597e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,play,Marker,449.36627197265625,7.664706715160172e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,score,Generic,456.29754638671875,0.00014473595620592225
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,518.3245849609375,table,Generic,419.91754150390625,0.00011982245395839096
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,scheme,Relevant,435.79583740234375,0.00020302313309192839
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,converge,Marker,494.2204895019531,0.00010765374778772187
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,count,Marker,503.5558776855469,9.765293503160242e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,play,Marker,449.36627197265625,9.702027198602542e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,score,Generic,456.29754638671875,0.00018320755586748625
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,544.8104248046875,table,Generic,419.91754150390625,0.0001516719100299347
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,scheme,Relevant,435.79583740234375,0.00017821423619736304
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,converge,Marker,494.2204895019531,9.449874082617618e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,count,Marker,503.5558776855469,8.57200012828471e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,play,Marker,449.36627197265625,8.516464800994323e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,score,Generic,456.29754638671875,0.0001608200707833912
A_Course_in_Machine_Learning_ciml-v0_99-ch15-unsupervised-learning.txt,470.497802734375,table,Generic,419.91754150390625,0.00013313799854689867
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,scheme,Relevant,435.79583740234375,0.00022034416550723867
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,converge,Marker,494.2204895019531,0.00011683828763134869
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,count,Marker,503.5558776855469,0.00010598424992844568
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,play,Marker,449.36627197265625,0.00010529761088046186
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,score,Generic,456.29754638671875,0.00019883801120320217
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,489.6923828125,table,Generic,419.91754150390625,0.000164611884062012
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,scheme,Relevant,435.79583740234375,0.00022197618288854015
